CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40930067,A SLICE OF NEW YORK,MANHATTAN,727,8 AVENUE,10036.0,2123999555,Pizza,10/12/2016,Violations were cited in the following area(s).,04M,48.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41403336,PIZZA ON THE RUN,BROOKLYN,1627,MERMAID AVENUE,11224.0,7189466677,Pizza,12/21/2015,Violations were cited in the following area(s).,06D,14.0,B,12/21/2015,04/22/2017,Cycle Inspection / Re-inspection
50037152,PAPA JOHN'S,MANHATTAN,703,LENOX AVE,10039.0,2124917272,Pizza,08/19/2016,Violations were cited in the following area(s).,06D,10.0,A,08/19/2016,04/22/2017,Cycle Inspection / Re-inspection
41721164,SOFIA'S PIZZA,QUEENS,11215,LINDEN BOULEVARD,11420.0,7188456250,Pizza,04/28/2016,Violations were cited in the following area(s).,06A,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41175577,MARIO'S PIZZERIA,BROOKLYN,222,HOYT STREET,11217.0,7186243371,Pizza,07/13/2016,Violations were cited in the following area(s).,09C,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41440130,TONYS PIZZA ON NOSTRAND,BROOKLYN,850,NOSTRAND AVENUE,11225.0,7183638300,Pizza,04/28/2014,Violations were cited in the following area(s).,10F,13.0,A,04/28/2014,04/22/2017,Cycle Inspection / Re-inspection
40525767,CAPRI II PIZZA,BRONX,149,DREISER LOOP,10475.0,7186713822,Pizza,05/27/2014,Violations were cited in the following area(s).,04J,40.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41272807,PAPA JOHN'S,BROOKLYN,215,WINTHROP STREET,11225.0,7187747272,Pizza,02/04/2016,Violations were cited in the following area(s).,08A,30.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50008767,MR. PIZZA,STATEN ISLAND,2325,RICHMOND AVE,10314.0,7183700102,Pizza,06/17/2014,Violations were cited in the following area(s).,06C,40.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
41455451,LJ PIZZA,BRONX,2734,JEROME AVENUE,10468.0,7182204225,Pizza,07/09/2015,Violations were cited in the following area(s).,04M,10.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41543722,DOMINO'S,MANHATTAN,736,WEST  181 STREET,10033.0,2127813700,Pizza,09/13/2016,Violations were cited in the following area(s).,08A,37.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41557895,GRIMALDI'S,MANHATTAN,656,6 AVENUE,10010.0,6464845665,Pizza,12/15/2015,Violations were cited in the following area(s).,04L,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41487847,TASTE OF ITALY PIZZERIA,QUEENS,2916,CRESCENT STREET,11102.0,7182045427,Pizza,09/10/2014,Violations were cited in the following area(s).,03B,38.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41572121,LUKE'S PIZZA,BRONX,1226,SOUTHERN BOULEVARD,10459.0,7186187053,Pizza,05/20/2014,Violations were cited in the following area(s).,10F,13.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41705628,PIZZA MIA,STATEN ISLAND,529,TOMPKINS AVENUE,10305.0,7187201212,Pizza,07/08/2015,No violations were recorded at the time of this inspection.,,,,,04/22/2017,Administrative Miscellaneous / Re-inspection
41590571,TATO'S PIZZA,BROOKLYN,8409,18 AVENUE,11214.0,7186213311,Pizza,07/02/2014,Violations were cited in the following area(s).,08A,18.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41426339,PIAZZA PIZZA & GRILL,MANHATTAN,1530,3 AVENUE,10028.0,2128795566,Pizza,12/15/2016,Violations were cited in the following area(s).,05D,36.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50002747,PIZZA EXPRESS,BROOKLYN,894,QUINCY STREET,11221.0,7182260266,Pizza,11/12/2014,Violations were cited in the following area(s).,06E,36.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41394169,PIAZZA PIZZA,QUEENS,3106,42 STREET,11103.0,7187778118,Pizza,10/07/2015,Violations were cited in the following area(s).,06C,13.0,A,10/07/2015,04/22/2017,Cycle Inspection / Initial Inspection
41640977,SAL'S PIZZA,BRONX,3167,BAINBRIDGE AVENUE,10467.0,7188810940,Pizza,10/24/2016,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,47.0,,,04/22/2017,Cycle Inspection / Re-inspection
40871979,WILBEL PIZZA,BRONX,605,SOUTHERN BOULEVARD,10455.0,7182922450,Pizza,03/31/2015,Violations were cited in the following area(s).,02B,13.0,A,03/31/2015,04/22/2017,Cycle Inspection / Re-inspection
41359153,TWO BOOTS,MANHATTAN,1617,2 AVENUE,10028.0,2127340317,Pizza,02/14/2015,Violations were cited in the following area(s).,16E,,,,04/22/2017,Calorie Posting / Initial Inspection
41688479,MADISON'S PIZZERIA,QUEENS,775,WOODWARD AVENUE,11385.0,7188318555,Pizza,11/26/2013,Violations were cited in the following area(s).,04M,10.0,A,11/26/2013,04/22/2017,Cycle Inspection / Re-inspection
41616179,DARO'S PIZZA,QUEENS,4425,KISSENA BOULEVARD,11355.0,7184455573,Pizza,06/20/2016,Violations were cited in the following area(s).,04N,11.0,A,06/20/2016,04/22/2017,Cycle Inspection / Re-inspection
41595287,LA TRATTORIA,MANHATTAN,844,2 AVENUE,10017.0,2126835656,Pizza,02/17/2016,Violations were cited in the following area(s).,04H,32.0,C,02/17/2016,04/22/2017,Cycle Inspection / Re-inspection
50058895,CROWN CHICKEN AND PIZZA,STATEN ISLAND,3007,RICHMOND TER,10303.0,7185247829,Pizza,02/28/2017,Violations were cited in the following area(s).,02B,22.0,B,02/28/2017,04/22/2017,Pre-permit (Operational) / Re-inspection
41028321,D'ANGELO'S PIZZA,BRONX,902,EAST GUN HILL ROAD,10469.0,7183256448,Pizza,05/20/2015,Violations were cited in the following area(s).,06F,25.0,B,05/20/2015,04/22/2017,Cycle Inspection / Re-inspection
50049300,ABITINO'S PIZZA,MANHATTAN,730,10TH AVE,10019.0,2125431234,Pizza,05/06/2016,No violations were recorded at the time of this inspection.,,0.0,,,04/22/2017,Pre-permit (Non-operational) / Initial Inspection
41001127,KORONET PIZZA,MANHATTAN,2848,BROADWAY,10025.0,2122221566,Pizza,02/05/2015,Violations were cited in the following area(s).,04L,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41069969,ANGELO'S PIZZA,QUEENS,3903,103 STREET,11368.0,7183358637,Pizza,09/01/2016,Violations were cited in the following area(s).,10B,2.0,A,09/01/2016,04/22/2017,Cycle Inspection / Initial Inspection
40398440,NICK'S PIZZA,QUEENS,10826,ASCAN AVENUE,11375.0,7182631126,Pizza,12/08/2015,Violations were cited in the following area(s).,08C,11.0,A,12/08/2015,04/22/2017,Cycle Inspection / Re-inspection
40742990,DOMINO'S,BRONX,738,MORRIS PARK AVENUE,10462.0,7188226010,Pizza,04/14/2015,Violations were cited in the following area(s).,04J,30.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50000732,LOWER EAST SIDE PIZZA,MANHATTAN,181,EAST BROADWAY,10002.0,6467564448,Pizza,12/30/2014,Violations were cited in the following area(s).,06D,7.0,A,12/30/2014,04/22/2017,Cycle Inspection / Initial Inspection
41705628,PIZZA MIA,STATEN ISLAND,529,TOMPKINS AVENUE,10305.0,7187201212,Pizza,03/12/2014,Violations were cited in the following area(s).,04A,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41393456,LITTLE CAESARS,BRONX,3044,3 AVENUE,10451.0,6463935206,Pizza,11/25/2014,Violations were cited in the following area(s).,02B,27.0,B,11/25/2014,04/22/2017,Cycle Inspection / Re-inspection
50016351,ROSA'S PIZZA,MANHATTAN,2,W 14TH ST,10011.0,2128989898,Pizza,09/29/2016,Violations were cited in the following area(s).,06D,18.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41428965,IGGY'S PIZZERIA,MANHATTAN,173,1 AVENUE,10003.0,2123533331,Pizza,05/20/2014,Violations were cited in the following area(s).,10D,11.0,A,05/20/2014,04/22/2017,Cycle Inspection / Re-inspection
50058421,LITTLE CAESARS,BROOKLYN,535,UTICA AVE,11203.0,3476632070,Pizza,02/17/2017,Violations were cited in the following area(s).,04L,10.0,A,02/17/2017,04/22/2017,Pre-permit (Operational) / Initial Inspection
40383281,GABY'S PIZZA,QUEENS,20423,HILLSIDE AVENUE,11423.0,7187409716,Pizza,02/21/2017,Violations were cited in the following area(s).,08A,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50045660,DOMINO'S,BROOKLYN,2048,ROCKAWAY PKWY,11236.0,7185310210,Pizza,03/29/2016,Violations were cited in the following area(s).,10F,22.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
50012621,JOEY PEPPERONIS PIZZA,QUEENS,16614,JAMAICA AVE,11432.0,7182914229,Pizza,03/02/2016,Violations were cited in the following area(s).,08C,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41353218,CASSIANO'S PIZZA,MANHATTAN,930,3 AVENUE,10022.0,2127552390,Pizza,02/15/2017,Violations were cited in the following area(s).,06D,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50057279,STAR 99C PIZZA,MANHATTAN,156,DELANCEY ST,10002.0,2125051200,Pizza,12/08/2016,Violations were cited in the following area(s).,10F,2.0,Not Yet Graded,,04/22/2017,Pre-permit (Non-operational) / Re-inspection
41174904,TONY'S PIZZERIA,STATEN ISLAND,1307,ARTHUR KILL ROAD,10312.0,7182270700,Pizza,02/09/2016,Violations were cited in the following area(s).,04A,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40365280,COMO PIZZA,MANHATTAN,4035,BROADWAY,10032.0,2129287867,Pizza,08/29/2016,Violations were cited in the following area(s).,10F,10.0,A,08/29/2016,04/22/2017,Cycle Inspection / Initial Inspection
40743359,DOMINO'S,BRONX,2075,JEROME AVENUE,10453.0,7183653599,Pizza,06/25/2013,Violations were cited in the following area(s).,10F,8.0,A,06/25/2013,04/22/2017,Cycle Inspection / Initial Inspection
41441196,MOTORINO PIZZERIA NAPOLETANA,MANHATTAN,349,EAST   12 STREET,10003.0,2127772644,Pizza,02/11/2016,Violations were cited in the following area(s).,04L,16.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41674445,VESUVIO PIZZA,BRONX,680,ALLERTON AVENUE,10467.0,7186541344,Pizza,04/06/2015,Violations were cited in the following area(s).,10F,2.0,A,04/06/2015,04/22/2017,Cycle Inspection / Initial Inspection
41671572,LEFRAK PIZZA,QUEENS,9717,57 AVENUE,11368.0,7185921103,Pizza,06/19/2014,Violations were cited in the following area(s).,04N,10.0,A,06/19/2014,04/22/2017,Cycle Inspection / Initial Inspection
50000923,DI FARA PIZZERIA,BROOKLYN,1424,AVENUE J,11230.0,7182581367,Pizza,10/11/2016,Establishment re-opened by DOHMH,10F,2.0,C,10/11/2016,04/22/2017,Cycle Inspection / Reopening Inspection
40731374,PIZZA DEN,BROOKLYN,8521,18 AVENUE,11214.0,7188372350,Pizza,11/20/2015,Violations were cited in the following area(s).,02B,25.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41538121,SLICE & CO. BRICK OVEN PIZZA,MANHATTAN,527,6 AVENUE,10011.0,2122556333,Pizza,12/27/2013,Violations were cited in the following area(s).,08A,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40369482,ARMANDO'S PIZZA,BROOKLYN,1366,PENNSYLVANIA AVENUE,11239.0,7186428253,Pizza,12/03/2015,Violations were cited in the following area(s).,04L,10.0,A,12/03/2015,04/22/2017,Cycle Inspection / Re-inspection
40937072,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,686,8 AVENUE,10036.0,2123823030,Pizza,12/30/2013,Violations were cited in the following area(s).,02B,10.0,A,12/30/2013,04/22/2017,Cycle Inspection / Re-inspection
41696163,SHESHE PIZZERIA,MANHATTAN,961,COLUMBUS AVENUE,10025.0,2122227201,Pizza,12/23/2014,Violations were cited in the following area(s).,02B,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41481812,99 FRESH PIZZA,MANHATTAN,201,EAST   34 STREET,10016.0,2128898858,Pizza,07/31/2015,Violations were cited in the following area(s).,10I,4.0,A,07/31/2015,04/22/2017,Cycle Inspection / Initial Inspection
50032646,ANGELO'S PIZZA,QUEENS,5764,MASPETH AVE,11378.0,7183265757,Pizza,11/27/2015,Violations were cited in the following area(s).,02B,9.0,A,11/27/2015,04/22/2017,Cycle Inspection / Initial Inspection
41069969,ANGELO'S PIZZA,QUEENS,3903,103 STREET,11368.0,7183358637,Pizza,08/25/2015,Violations were cited in the following area(s).,02B,10.0,A,08/25/2015,04/22/2017,Cycle Inspection / Initial Inspection
40949724,DOMINO'S,QUEENS,524,BEACH   20 STREET,11691.0,7183377100,Pizza,04/16/2015,Violations were cited in the following area(s).,22B,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
41072750,CUCINA BENE PIZZERIA,MANHATTAN,41,EXCHANGE PLACE,10005.0,2126350345,Pizza,11/09/2016,Violations were cited in the following area(s).,04M,12.0,A,11/09/2016,04/22/2017,Cycle Inspection / Re-inspection
41674167,FRANKS PIZZA,BROOKLYN,8025,FLATLANDS AVENUE,11236.0,7182518095,Pizza,05/12/2015,Violations were cited in the following area(s).,04K,25.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41309940,ARTICHOKE PIZZA & BREWERY,MANHATTAN,328,EAST 14 STREET,10003.0,2122282004,Pizza,04/23/2014,Violations were cited in the following area(s).,04J,28.0,C,04/23/2014,04/22/2017,Cycle Inspection / Re-inspection
41563197,ROCKY'S I PIZZA & RESTAURANT,MANHATTAN,304,WEST   14 STREET,10014.0,2122422345,Pizza,08/12/2013,Violations were cited in the following area(s).,06D,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41474197,ONE STOP PIZZA & RESTAURANT,QUEENS,2815,36 AVENUE,11106.0,7187867861,Pizza,06/25/2015,Violations were cited in the following area(s).,02B,10.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50002734,SALZA PIZZA,QUEENS,73-17,WOODSIDE AVE,11377.0,7186061919,Pizza,08/14/2014,Violations were cited in the following area(s).,04A,46.0,C,08/14/2014,04/22/2017,Cycle Inspection / Re-inspection
40396492,ROYAL KING'S PIZZA,BROOKLYN,5211,5 AVENUE,11220.0,7184923846,Pizza,10/13/2015,Violations were cited in the following area(s).,10F,12.0,A,10/13/2015,04/22/2017,Cycle Inspection / Initial Inspection
50004682,I LOVE PIZZA,BRONX,3075,3RD AVE,10451.0,7182925503,Pizza,09/15/2016,Violations were cited in the following area(s).,02B,9.0,A,09/15/2016,04/22/2017,Cycle Inspection / Re-inspection
41377382,MADDY'S,BROOKLYN,36A,RALPH AVENUE,11221.0,7186221508,Pizza,07/01/2015,Violations were cited in the following area(s).,10B,6.0,A,07/01/2015,04/22/2017,Cycle Inspection / Initial Inspection
41691396,SAM'S,QUEENS,8906,NORTHERN BOULEVARD,11372.0,7183353800,Pizza,02/11/2015,Violations were cited in the following area(s).,02B,27.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50034651,PIZZA STUDIO,BROOKLYN,528,GATEWAY DR,11239.0,7189641100,Pizza,08/02/2016,Violations were cited in the following area(s).,08A,13.0,A,08/02/2016,04/22/2017,Cycle Inspection / Initial Inspection
41704055,JOHNS PIZZA,BRONX,1788,WESTCHESTER AVENUE,10472.0,7188220201,Pizza,09/17/2014,Violations were cited in the following area(s).,04L,40.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50058878,DOMINO'S,BROOKLYN,1544,BROADWAY,11221.0,3476577577,Pizza,02/28/2017,Violations were cited in the following area(s).,04A,22.0,Z,02/28/2017,04/22/2017,Pre-permit (Operational) / Re-inspection
41350310,MAMMA'S FAMOUS PIZZA & BURGERS,MANHATTAN,2345,BROADWAY,10024.0,2123628612,Pizza,10/26/2015,Violations were cited in the following area(s).,10F,12.0,A,10/26/2015,04/22/2017,Cycle Inspection / Initial Inspection
50047096,MIMO'S PIZZA,BROOKLYN,7203,18TH AVE,11204.0,7182561222,Pizza,03/10/2016,Violations were cited in the following area(s).,05D,61.0,,,04/22/2017,Pre-permit (Non-operational) / Initial Inspection
50009287,CUCINA BENE PIZZERIA,MANHATTAN,1505,LEXINGTON AVE,10029.0,2122560943,Pizza,07/03/2014,Violations were cited in the following area(s).,08B,21.0,B,07/03/2014,04/22/2017,Pre-permit (Operational) / Re-inspection
50045890,La Margarita,MANHATTAN,151,LUDLOW ST,10002.0,2122281233,Pizza,06/27/2016,Violations were cited in the following area(s).,10F,4.0,A,06/27/2016,04/22/2017,Pre-permit (Operational) / Re-inspection
50045360,LITTLE CAESARS,BROOKLYN,456,SUTTER AVE,11212.0,7183451155,Pizza,02/19/2016,Violations were cited in the following area(s).,10F,3.0,A,02/19/2016,04/22/2017,Pre-permit (Operational) / Initial Inspection
41480432,GINO'S PIZZA,MANHATTAN,81,CATHERINE STREET,10038.0,2129644533,Pizza,12/10/2014,Violations were cited in the following area(s).,02G,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40578773,JOHN'S PIZZA,MANHATTAN,260,WEST   44 STREET,10036.0,2123917560,Pizza,03/25/2015,Violations were cited in the following area(s).,06C,35.0,C,03/25/2015,04/22/2017,Cycle Inspection / Re-inspection
41595439,2 BROS PIZZA,BROOKLYN,395,FLATBUSH AVENUE EXTENSION,11201.0,7187970336,Pizza,12/04/2014,Violations were cited in the following area(s).,04A,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41232102,CHUCK E. CHEESE'S,MANHATTAN,280,ST NICHOLAS AVENUE,10027.0,2122229772,Pizza,08/16/2016,Violations were cited in the following area(s).,10H,33.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41257259,L'AMICI,QUEENS,16053,ROCKAWAY BOULEVARD,11434.0,7189786300,Pizza,08/26/2016,Violations were cited in the following area(s).,04H,22.0,B,08/26/2016,04/22/2017,Cycle Inspection / Re-inspection
40399422,PIZZA CHEF,QUEENS,15381,CROSS ISLAND PARKWAY,11357.0,7187461255,Pizza,03/08/2017,Violations were cited in the following area(s).,02G,13.0,A,03/08/2017,04/22/2017,Cycle Inspection / Initial Inspection
41633964,GLORIA PIZZA,QUEENS,10822,QUEENS BOULEVARD,11375.0,7182631100,Pizza,05/07/2015,Violations were cited in the following area(s).,10F,9.0,A,05/07/2015,04/22/2017,Cycle Inspection / Initial Inspection
50000923,DI FARA PIZZERIA,BROOKLYN,1424,AVENUE J,11230.0,7182581367,Pizza,04/02/2014,Violations were cited in the following area(s).,08A,25.0,B,04/02/2014,04/22/2017,Cycle Inspection / Re-inspection
50011968,BONA PIZZA,BROOKLYN,1204A,FLATBUSH AVE,11226.0,7188568226,Pizza,05/06/2015,Violations were cited in the following area(s).,08A,16.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41009780,BELLEROSE FAMOUS PIZZA,QUEENS,7909,MAIN STREET,11367.0,7189699800,Pizza,07/27/2016,Violations were cited in the following area(s).,05D,10.0,A,07/27/2016,04/22/2017,Cycle Inspection / Initial Inspection
41232292,PIZZA CHEF,BRONX,564,WEST  235 STREET,10463.0,7187964500,Pizza,02/26/2014,Violations were cited in the following area(s).,20F,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
41204340,TINY'S PIZZA & PASTA,BRONX,1113,GRANT AVENUE,10456.0,7182938346,Pizza,05/05/2014,Violations were cited in the following area(s).,02B,51.0,C,05/05/2014,04/22/2017,Cycle Inspection / Re-inspection
41310724,FAMIGLIA OF CHELSEA PIERS,MANHATTAN,0,CHELSEA PIERS/PIER 61,10011.0,9175047471,Pizza,05/05/2015,Violations were cited in the following area(s).,04L,28.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40389138,RIVOLI PIZZA RESTAURANT,MANHATTAN,176,7 AVENUE SOUTH,10014.0,2126912704,Pizza,02/06/2014,Violations were cited in the following area(s).,10F,10.0,A,02/06/2014,04/22/2017,Cycle Inspection / Initial Inspection
40382652,TOMMY'S PIZZA,BRONX,4033,EAST TREMONT AVENUE,10465.0,7188292828,Pizza,04/06/2016,Violations were cited in the following area(s).,02G,12.0,A,04/06/2016,04/22/2017,Cycle Inspection / Initial Inspection
41009267,UNDERGROUND PIZZA,MANHATTAN,2,WILLIAM STREET,10004.0,2124254442,Pizza,08/10/2016,Violations were cited in the following area(s).,06D,10.0,A,08/10/2016,04/22/2017,Cycle Inspection / Initial Inspection
41542451,LITTLE CAESARS,BROOKLYN,8008,FLATLANDS AVENUE,11236.0,3473719971,Pizza,05/27/2015,Violations were cited in the following area(s).,10F,8.0,A,05/27/2015,04/22/2017,Cycle Inspection / Initial Inspection
41009780,BELLEROSE FAMOUS PIZZA,QUEENS,7909,MAIN STREET,11367.0,7189699800,Pizza,01/24/2015,Violations were cited in the following area(s).,08C,13.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41711029,MY FAMILY PIZZA,STATEN ISLAND,340,VICTORY BOULEVARD,10301.0,7187204500,Pizza,02/01/2016,Violations were cited in the following area(s).,08A,36.0,C,02/01/2016,04/22/2017,Cycle Inspection / Re-inspection
40743368,DOMINO'S,QUEENS,12521,ROCKAWAY BOULEVARD,11420.0,7188353030,Pizza,12/12/2015,Violations were cited in the following area(s).,20F,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
